SKU,Reason,Status,Details
hmh01136,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01137,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01138,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01139,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01140,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01141,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01148,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01149,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01150,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01152,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01153,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01154,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01155,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01156,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01157,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01158,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01159,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01160,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01161,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01162,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01163,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01164,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01165,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01166,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01167,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01168,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01169,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01170,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01171,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01172,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01173,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01174,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01175,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01176,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01177,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01178,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01179,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01180,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01181,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01182,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01183,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01184,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01186,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01188,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01189,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01190,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01191,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01192,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01193,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01194,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01195,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01196,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01197,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01198,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01199,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01200,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01201,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01205,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01206,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01207,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01208,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01209,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01210,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01211,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01212,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01213,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01214,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01215,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01216,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01217,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01218,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01219,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01220,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01221,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01222,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01223,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01224,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01225,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01226,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01227,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01228,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01229,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01232,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01233,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01237,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01240,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01241,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01245,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01246,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01247,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01255,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01259,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01260,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01261,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01262,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01263,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01264,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01268,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01271,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01273,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01274,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01275,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01276,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01277,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01278,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01279,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01280,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01287,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01297,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01298,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01300,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01301,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01308,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01309,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01310,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01313,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01314,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01315,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01316,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01317,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01318,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01320,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01321,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01322,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01323,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01325,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01326,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01327,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01328,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01329,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01330,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01331,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01332,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01333,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01334,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01335,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01336,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01337,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01338,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01339,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01340,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01341,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01342,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01343,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01344,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01345,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01347,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01348,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01349,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01350,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01351,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01352,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01353,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01354,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01355,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01356,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01357,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01358,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01359,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01362,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01363,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01364,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01367,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01369,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01370,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01371,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01372,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01373,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01374,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01375,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01376,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01377,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01381,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01382,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01383,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01384,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01385,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01386,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01387,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01388,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01389,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01390,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01391,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01392,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01393,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01394,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01395,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01396,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01397,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01398,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01399,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01400,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01401,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01402,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01403,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01404,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01405,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01406,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01407,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01408,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01409,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01410,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01412,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01414,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01416,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01417,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01418,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01419,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01420,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01422,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01423,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01424,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01430,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01431,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01432,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01434,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01435,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01436,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01439,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01443,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01445,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01446,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01447,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01448,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01449,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01450,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01451,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01452,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01453,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01454,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01455,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01456,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01457,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01458,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01459,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01460,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01461,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01462,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01463,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01464,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01465,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01466,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01467,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01469,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01470,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01471,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01472,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01473,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01474,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01475,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01476,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01477,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
hmh01478,inventory_set_failed,422,"{""errors"":[""Inventory item does not have inventory tracking enabled""]}"
hmh01480,inventory_set_failed,429,"{""errors"":""Exceeded 2 calls per second for api client. Reduce request rates to resume uninterrupted service.""}"
